Entity,Code,Date,Daily new deaths – [rolling 7-day average],Days since 5 daily new confirmed deaths recorded
Japan,JPN,"Mar 9, 2020",1.2857142857142858,
Japan,JPN,"Mar 10, 2020",1.8571428571428572,
Japan,JPN,"Mar 11, 2020",2.142857142857143,
Japan,JPN,"Mar 12, 2020",2.2857142857142856,
Japan,JPN,"Mar 13, 2020",2.4285714285714284,
Japan,JPN,"Mar 14, 2020",2.7142857142857144,
Japan,JPN,"Mar 15, 2020",2.2857142857142856,
Japan,JPN,"Mar 16, 2020",2,
Japan,JPN,"Mar 17, 2020",2,
Japan,JPN,"Mar 18, 2020",2,
Japan,JPN,"Mar 19, 2020",2,
Japan,JPN,"Mar 20, 2020",2.4285714285714284,
Japan,JPN,"Mar 21, 2020",2,
Japan,JPN,"Mar 22, 2020",2.142857142857143,
Japan,JPN,"Mar 23, 2020",2.2857142857142856,0
Japan,JPN,"Mar 24, 2020",1.8571428571428572,1
Japan,JPN,"Mar 25, 2020",2,2
Japan,JPN,"Mar 26, 2020",2.2857142857142856,3
Japan,JPN,"Mar 27, 2020",1.8571428571428572,4
Japan,JPN,"Mar 28, 2020",2,5
Japan,JPN,"Mar 29, 2020",1.8571428571428572,6
Japan,JPN,"Mar 30, 2020",1.7142857142857142,7
Japan,JPN,"Mar 31, 2020",2.4285714285714284,8
Japan,JPN,"Apr 1, 2020",2.3333333333333335,9
Japan,JPN,"Apr 2, 2020",2.2,10
Japan,JPN,"Apr 3, 2020",2.25,11
Jersey,JEY,"Mar 20, 2020",0,
Jersey,JEY,"Mar 21, 2020",0,
Jersey,JEY,"Mar 22, 2020",0,
Jersey,JEY,"Mar 23, 2020",0,
Jersey,JEY,"Mar 24, 2020",0.14285714285714285,
Jersey,JEY,"Mar 25, 2020",0.14285714285714285,
Jersey,JEY,"Mar 26, 2020",0.14285714285714285,
Jersey,JEY,"Mar 27, 2020",0.2857142857142857,
Jersey,JEY,"Mar 28, 2020",0.2857142857142857,
Jersey,JEY,"Mar 29, 2020",0.2857142857142857,
Jersey,JEY,"Mar 30, 2020",0.2857142857142857,
Jersey,JEY,"Mar 31, 2020",0.14285714285714285,
Jersey,JEY,"Apr 1, 2020",0.16666666666666666,
Jersey,JEY,"Apr 2, 2020",0.2,
Jersey,JEY,"Apr 3, 2020",0,
Jordan,JOR,"Mar 14, 2020",0,
Jordan,JOR,"Mar 15, 2020",0,
Jordan,JOR,"Mar 16, 2020",0,
Jordan,JOR,"Mar 17, 2020",0,
Jordan,JOR,"Mar 18, 2020",0,
Jordan,JOR,"Mar 19, 2020",0,
Jordan,JOR,"Mar 20, 2020",0,
Jordan,JOR,"Mar 21, 2020",0,
Jordan,JOR,"Mar 22, 2020",0,
Jordan,JOR,"Mar 23, 2020",0,
Jordan,JOR,"Mar 24, 2020",0,
Jordan,JOR,"Mar 25, 2020",0,
Jordan,JOR,"Mar 26, 2020",0.14285714285714285,
Jordan,JOR,"Mar 27, 2020",0.14285714285714285,
Jordan,JOR,"Mar 28, 2020",0.7142857142857143,
Jordan,JOR,"Mar 29, 2020",0.7142857142857143,
Jordan,JOR,"Mar 30, 2020",0.7142857142857143,
Jordan,JOR,"Mar 31, 2020",0.7142857142857143,
Jordan,JOR,"Apr 1, 2020",0.8333333333333334,
Jordan,JOR,"Apr 2, 2020",0.8,
Jordan,JOR,"Apr 3, 2020",1,
Kazakhstan,KAZ,"Mar 15, 2020",0,
Kazakhstan,KAZ,"Mar 16, 2020",0,
Kazakhstan,KAZ,"Mar 17, 2020",0,
Kazakhstan,KAZ,"Mar 18, 2020",0,
Kazakhstan,KAZ,"Mar 19, 2020",0,
Kazakhstan,KAZ,"Mar 20, 2020",0,
Kazakhstan,KAZ,"Mar 21, 2020",0,
Kazakhstan,KAZ,"Mar 22, 2020",0,
Kazakhstan,KAZ,"Mar 23, 2020",0,
Kazakhstan,KAZ,"Mar 24, 2020",0,
Kazakhstan,KAZ,"Mar 25, 2020",0,
Kazakhstan,KAZ,"Mar 26, 2020",0,
Kazakhstan,KAZ,"Mar 27, 2020",0.14285714285714285,
Kazakhstan,KAZ,"Mar 28, 2020",0.14285714285714285,
Kazakhstan,KAZ,"Mar 29, 2020",0.14285714285714285,
Kazakhstan,KAZ,"Mar 30, 2020",0.2857142857142857,
Kazakhstan,KAZ,"Mar 31, 2020",0.42857142857142855,
Kazakhstan,KAZ,"Apr 1, 2020",0.5,
Kazakhstan,KAZ,"Apr 2, 2020",0.6,
Kazakhstan,KAZ,"Apr 3, 2020",0.5,
Kenya,KEN,"Mar 14, 2020",0,
Kenya,KEN,"Mar 15, 2020",0,
Kenya,KEN,"Mar 16, 2020",0,
Kenya,KEN,"Mar 17, 2020",0,
Kenya,KEN,"Mar 18, 2020",0,
Kenya,KEN,"Mar 19, 2020",0,
Kenya,KEN,"Mar 20, 2020",0,
Kenya,KEN,"Mar 21, 2020",0,
Kenya,KEN,"Mar 22, 2020",0,
Kenya,KEN,"Mar 23, 2020",0,
Kenya,KEN,"Mar 24, 2020",0.14285714285714285,
Kenya,KEN,"Mar 25, 2020",0.14285714285714285,
Kenya,KEN,"Mar 26, 2020",0.14285714285714285,
Kenya,KEN,"Mar 27, 2020",0.14285714285714285,
Kenya,KEN,"Mar 28, 2020",0.14285714285714285,
Kenya,KEN,"Mar 29, 2020",0.14285714285714285,
Kenya,KEN,"Mar 30, 2020",0.14285714285714285,
Kenya,KEN,"Mar 31, 2020",0.2857142857142857,
Kenya,KEN,"Apr 1, 2020",0.3333333333333333,
Kenya,KEN,"Apr 2, 2020",0.4,
Kenya,KEN,"Apr 3, 2020",0.5,
Kosovo,OWID_KOS,"Mar 16, 2020",0,
Kosovo,OWID_KOS,"Mar 17, 2020",0,
Kosovo,OWID_KOS,"Mar 18, 2020",0,
Kosovo,OWID_KOS,"Mar 19, 2020",0,
Kosovo,OWID_KOS,"Mar 20, 2020",0.14285714285714285,
Kosovo,OWID_KOS,"Mar 21, 2020",0.14285714285714285,
Kosovo,OWID_KOS,"Mar 22, 2020",0.14285714285714285,
Kosovo,OWID_KOS,"Mar 23, 2020",0.14285714285714285,
Kosovo,OWID_KOS,"Mar 24, 2020",0.14285714285714285,
Kosovo,OWID_KOS,"Mar 25, 2020",0.14285714285714285,
Kosovo,OWID_KOS,"Mar 26, 2020",0.14285714285714285,
Kosovo,OWID_KOS,"Mar 27, 2020",0,
Kosovo,OWID_KOS,"Mar 28, 2020",0,
Kosovo,OWID_KOS,"Mar 29, 2020",0,
Kosovo,OWID_KOS,"Mar 30, 2020",0,
Kosovo,OWID_KOS,"Mar 31, 2020",0,
Kosovo,OWID_KOS,"Apr 1, 2020",0,
Kosovo,OWID_KOS,"Apr 2, 2020",0,
Kosovo,OWID_KOS,"Apr 3, 2020",0,
Kuwait,KWT,"Dec 31, 2019",0,
Kuwait,KWT,"Jan 1, 2020",0,
Kuwait,KWT,"Jan 2, 2020",0,
Kuwait,KWT,"Jan 3, 2020",0,
Kuwait,KWT,"Jan 4, 2020",0,
Kuwait,KWT,"Jan 5, 2020",0,
Kuwait,KWT,"Jan 6, 2020",0,
Kuwait,KWT,"Jan 7, 2020",0,
Kuwait,KWT,"Jan 8, 2020",0,
Kuwait,KWT,"Jan 9, 2020",0,
Kuwait,KWT,"Jan 10, 2020",0,
Kuwait,KWT,"Jan 11, 2020",0,
Kuwait,KWT,"Jan 12, 2020",0,
Kuwait,KWT,"Jan 13, 2020",0,
Kuwait,KWT,"Jan 14, 2020",0,
Kuwait,KWT,"Jan 15, 2020",0,
Kuwait,KWT,"Jan 16, 2020",0,
Kuwait,KWT,"Jan 17, 2020",0,
Kuwait,KWT,"Jan 18, 2020",0,
Kuwait,KWT,"Jan 19, 2020",0,
Kuwait,KWT,"Jan 20, 2020",0,
Kuwait,KWT,"Jan 21, 2020",0,
Kuwait,KWT,"Jan 22, 2020",0,
Kuwait,KWT,"Jan 23, 2020",0,
Kuwait,KWT,"Jan 24, 2020",0,
Kuwait,KWT,"Jan 25, 2020",0,
Kuwait,KWT,"Jan 26, 2020",0,
Kuwait,KWT,"Jan 27, 2020",0,
Kuwait,KWT,"Jan 28, 2020",0,
Kuwait,KWT,"Jan 29, 2020",0,
Kuwait,KWT,"Jan 30, 2020",0,
Kuwait,KWT,"Jan 31, 2020",0,
Kuwait,KWT,"Feb 1, 2020",0,
Kuwait,KWT,"Feb 2, 2020",0,
Kuwait,KWT,"Feb 3, 2020",0,
Kuwait,KWT,"Feb 4, 2020",0,
Kuwait,KWT,"Feb 5, 2020",0,
Kuwait,KWT,"Feb 6, 2020",0,
Kuwait,KWT,"Feb 7, 2020",0,
Kuwait,KWT,"Feb 8, 2020",0,
Kuwait,KWT,"Feb 9, 2020",0,
Kuwait,KWT,"Feb 10, 2020",0,
Kuwait,KWT,"Feb 11, 2020",0,
Kuwait,KWT,"Feb 12, 2020",0,
Kuwait,KWT,"Feb 13, 2020",0,
Kuwait,KWT,"Feb 14, 2020",0,
Kuwait,KWT,"Feb 15, 2020",0,
Kuwait,KWT,"Feb 16, 2020",0,
Kuwait,KWT,"Feb 17, 2020",0,
Kuwait,KWT,"Feb 18, 2020",0,
Kuwait,KWT,"Feb 19, 2020",0,
Kuwait,KWT,"Feb 20, 2020",0,
Kuwait,KWT,"Feb 21, 2020",0,
Kuwait,KWT,"Feb 22, 2020",0,
Kuwait,KWT,"Feb 23, 2020",0,
Kuwait,KWT,"Feb 24, 2020",0,
Kuwait,KWT,"Feb 25, 2020",0,
Kuwait,KWT,"Feb 26, 2020",0,
Kuwait,KWT,"Feb 27, 2020",0,
Kuwait,KWT,"Feb 28, 2020",0,
Kuwait,KWT,"Feb 29, 2020",0,
Kuwait,KWT,"Mar 1, 2020",0,
Kuwait,KWT,"Mar 2, 2020",0,
Kuwait,KWT,"Mar 3, 2020",0,
Kuwait,KWT,"Mar 4, 2020",0,
Kuwait,KWT,"Mar 5, 2020",0,
Kuwait,KWT,"Mar 6, 2020",0,
Kuwait,KWT,"Mar 7, 2020",0,
Kuwait,KWT,"Mar 8, 2020",0,
Kuwait,KWT,"Mar 9, 2020",0,
Kuwait,KWT,"Mar 10, 2020",0,
Kuwait,KWT,"Mar 11, 2020",0,
Kuwait,KWT,"Mar 12, 2020",0,
Kuwait,KWT,"Mar 13, 2020",0,
Kuwait,KWT,"Mar 14, 2020",0,
Kuwait,KWT,"Mar 15, 2020",0,
Kuwait,KWT,"Mar 16, 2020",0,
Kuwait,KWT,"Mar 17, 2020",0,
Kuwait,KWT,"Mar 18, 2020",0,
Kuwait,KWT,"Mar 19, 2020",0,
Kuwait,KWT,"Mar 20, 2020",0,
Kuwait,KWT,"Mar 21, 2020",0,
Kuwait,KWT,"Mar 22, 2020",0,
Kuwait,KWT,"Mar 23, 2020",0,
Kuwait,KWT,"Mar 24, 2020",0,
Kuwait,KWT,"Mar 25, 2020",0,
Kuwait,KWT,"Mar 26, 2020",0,
Kuwait,KWT,"Mar 27, 2020",0,
Kuwait,KWT,"Mar 28, 2020",0,
Kuwait,KWT,"Mar 29, 2020",0,
Kuwait,KWT,"Mar 30, 2020",0,
Kuwait,KWT,"Mar 31, 2020",0,
Kuwait,KWT,"Apr 1, 2020",0,
Kuwait,KWT,"Apr 2, 2020",0,
Kuwait,KWT,"Apr 3, 2020",0,
Kyrgyzstan,KGZ,"Mar 19, 2020",0,
Kyrgyzstan,KGZ,"Mar 20, 2020",0,
Kyrgyzstan,KGZ,"Mar 21, 2020",0,
Kyrgyzstan,KGZ,"Mar 22, 2020",0,
Kyrgyzstan,KGZ,"Mar 23, 2020",0,
Kyrgyzstan,KGZ,"Mar 24, 2020",0,
Kyrgyzstan,KGZ,"Mar 25, 2020",0,
Kyrgyzstan,KGZ,"Mar 26, 2020",0,
Kyrgyzstan,KGZ,"Mar 27, 2020",0,
Kyrgyzstan,KGZ,"Mar 28, 2020",0,
Kyrgyzstan,KGZ,"Mar 29, 2020",0,
Kyrgyzstan,KGZ,"Mar 30, 2020",0.14285714285714285,
Kyrgyzstan,KGZ,"Mar 31, 2020",0.14285714285714285,
Kyrgyzstan,KGZ,"Apr 1, 2020",0.16666666666666666,
Kyrgyzstan,KGZ,"Apr 2, 2020",0.2,
Kyrgyzstan,KGZ,"Apr 3, 2020",0.25,
Laos,LAO,"Mar 25, 2020",0,
Laos,LAO,"Mar 26, 2020",0,
Laos,LAO,"Mar 27, 2020",0,
Laos,LAO,"Mar 28, 2020",0,
Laos,LAO,"Mar 29, 2020",0,
Laos,LAO,"Mar 30, 2020",0,
Laos,LAO,"Mar 31, 2020",0,
Laos,LAO,"Apr 1, 2020",0,
Laos,LAO,"Apr 2, 2020",0,
Laos,LAO,"Apr 3, 2020",0,
Latvia,LVA,"Mar 6, 2020",0,
Latvia,LVA,"Mar 7, 2020",0,
Latvia,LVA,"Mar 8, 2020",0,
Latvia,LVA,"Mar 9, 2020",0,
Latvia,LVA,"Mar 10, 2020",0,
Latvia,LVA,"Mar 11, 2020",0,
Latvia,LVA,"Mar 12, 2020",0,
Latvia,LVA,"Mar 13, 2020",0,
Latvia,LVA,"Mar 14, 2020",0,
Latvia,LVA,"Mar 15, 2020",0,
Latvia,LVA,"Mar 16, 2020",0,
Latvia,LVA,"Mar 17, 2020",0,
Latvia,LVA,"Mar 18, 2020",0,
Latvia,LVA,"Mar 19, 2020",0,
Latvia,LVA,"Mar 20, 2020",0,
Latvia,LVA,"Mar 21, 2020",0,
Latvia,LVA,"Mar 22, 2020",0,
Latvia,LVA,"Mar 23, 2020",0,
Latvia,LVA,"Mar 24, 2020",0,
Latvia,LVA,"Mar 25, 2020",0,
Latvia,LVA,"Mar 26, 2020",0,
Latvia,LVA,"Mar 27, 2020",0,
Latvia,LVA,"Mar 28, 2020",0,
Latvia,LVA,"Mar 29, 2020",0,
Latvia,LVA,"Mar 30, 2020",0,
Latvia,LVA,"Mar 31, 2020",0,
Latvia,LVA,"Apr 1, 2020",0,
Latvia,LVA,"Apr 2, 2020",0,
Latvia,LVA,"Apr 3, 2020",0,
Lebanon,LBN,"Dec 31, 2019",0,
Lebanon,LBN,"Jan 1, 2020",0,
Lebanon,LBN,"Jan 2, 2020",0,
Lebanon,LBN,"Jan 3, 2020",0,
Lebanon,LBN,"Jan 4, 2020",0,
Lebanon,LBN,"Jan 5, 2020",0,
Lebanon,LBN,"Jan 6, 2020",0,
Lebanon,LBN,"Jan 7, 2020",0,
Lebanon,LBN,"Jan 8, 2020",0,
Lebanon,LBN,"Jan 9, 2020",0,
Lebanon,LBN,"Jan 10, 2020",0,
Lebanon,LBN,"Jan 11, 2020",0,
Lebanon,LBN,"Jan 12, 2020",0,
Lebanon,LBN,"Jan 13, 2020",0,
Lebanon,LBN,"Jan 14, 2020",0,
Lebanon,LBN,"Jan 15, 2020",0,
Lebanon,LBN,"Jan 16, 2020",0,
Lebanon,LBN,"Jan 17, 2020",0,
Lebanon,LBN,"Jan 18, 2020",0,
Lebanon,LBN,"Jan 19, 2020",0,
Lebanon,LBN,"Jan 20, 2020",0,
Lebanon,LBN,"Jan 21, 2020",0,
Lebanon,LBN,"Jan 22, 2020",0,
Lebanon,LBN,"Jan 23, 2020",0,
Lebanon,LBN,"Jan 24, 2020",0,
Lebanon,LBN,"Jan 25, 2020",0,
Lebanon,LBN,"Jan 26, 2020",0,
Lebanon,LBN,"Jan 27, 2020",0,
Lebanon,LBN,"Jan 28, 2020",0,
Lebanon,LBN,"Jan 29, 2020",0,
Lebanon,LBN,"Jan 30, 2020",0,
Lebanon,LBN,"Jan 31, 2020",0,
Lebanon,LBN,"Feb 1, 2020",0,
Lebanon,LBN,"Feb 2, 2020",0,
Lebanon,LBN,"Feb 3, 2020",0,
Lebanon,LBN,"Feb 4, 2020",0,
Lebanon,LBN,"Feb 5, 2020",0,
Lebanon,LBN,"Feb 6, 2020",0,
Lebanon,LBN,"Feb 7, 2020",0,
Lebanon,LBN,"Feb 8, 2020",0,
Lebanon,LBN,"Feb 9, 2020",0,
Lebanon,LBN,"Feb 10, 2020",0,
Lebanon,LBN,"Feb 11, 2020",0,
Lebanon,LBN,"Feb 12, 2020",0,
Lebanon,LBN,"Feb 13, 2020",0,
Lebanon,LBN,"Feb 14, 2020",0,
Lebanon,LBN,"Feb 15, 2020",0,
Lebanon,LBN,"Feb 16, 2020",0,
Lebanon,LBN,"Feb 17, 2020",0,
Lebanon,LBN,"Feb 18, 2020",0,
Lebanon,LBN,"Feb 19, 2020",0,
Lebanon,LBN,"Feb 20, 2020",0,
Lebanon,LBN,"Feb 21, 2020",0,
Lebanon,LBN,"Feb 22, 2020",0,
Lebanon,LBN,"Feb 23, 2020",0,
Lebanon,LBN,"Feb 24, 2020",0,
Lebanon,LBN,"Feb 25, 2020",0,
Lebanon,LBN,"Feb 26, 2020",0,
Lebanon,LBN,"Feb 27, 2020",0,
Lebanon,LBN,"Feb 28, 2020",0,
Lebanon,LBN,"Feb 29, 2020",0,
Lebanon,LBN,"Mar 1, 2020",0,
Lebanon,LBN,"Mar 2, 2020",0,
Lebanon,LBN,"Mar 3, 2020",0,
Lebanon,LBN,"Mar 4, 2020",0,
Lebanon,LBN,"Mar 5, 2020",0,
Lebanon,LBN,"Mar 6, 2020",0,
Lebanon,LBN,"Mar 7, 2020",0,
Lebanon,LBN,"Mar 8, 2020",0.2,
Lebanon,LBN,"Mar 9, 2020",0.3333333333333333,
Lebanon,LBN,"Mar 10, 2020",0.3333333333333333,
Lebanon,LBN,"Mar 11, 2020",0.4,
Lebanon,LBN,"Mar 12, 2020",0.5,
Lebanon,LBN,"Mar 13, 2020",0.5,
Lebanon,LBN,"Mar 14, 2020",0.5,
Lebanon,LBN,"Mar 15, 2020",0.3333333333333333,
Lebanon,LBN,"Mar 16, 2020",0.3333333333333333,
Lebanon,LBN,"Mar 17, 2020",0.3333333333333333,
Lebanon,LBN,"Mar 18, 2020",0.2857142857142857,
Lebanon,LBN,"Mar 19, 2020",0.14285714285714285,
Lebanon,LBN,"Mar 20, 2020",0.14285714285714285,
Lebanon,LBN,"Mar 21, 2020",0.14285714285714285,
Lebanon,LBN,"Mar 22, 2020",0.14285714285714285,
Lebanon,LBN,"Mar 23, 2020",0,
Lebanon,LBN,"Mar 24, 2020",0.2857142857142857,
Lebanon,LBN,"Mar 25, 2020",0.42857142857142855,
Lebanon,LBN,"Mar 26, 2020",0.5714285714285714,
Lebanon,LBN,"Mar 27, 2020",0.8571428571428571,
Lebanon,LBN,"Mar 28, 2020",1,
Lebanon,LBN,"Mar 29, 2020",1.1428571428571428,
Lebanon,LBN,"Mar 30, 2020",1.1428571428571428,
Lebanon,LBN,"Mar 31, 2020",1.4285714285714286,
Lebanon,LBN,"Apr 1, 2020",1.5,
Lebanon,LBN,"Apr 2, 2020",1.6,
Lebanon,LBN,"Apr 3, 2020",1.5,
Liberia,LBR,"Mar 17, 2020",0,
Liberia,LBR,"Mar 18, 2020",0,
Liberia,LBR,"Mar 19, 2020",0,
Liberia,LBR,"Mar 20, 2020",0,
Liberia,LBR,"Mar 21, 2020",0,
Liberia,LBR,"Mar 22, 2020",0,
Liberia,LBR,"Mar 23, 2020",0,
Liberia,LBR,"Mar 24, 2020",0,
Liberia,LBR,"Mar 25, 2020",0,
Liberia,LBR,"Mar 26, 2020",0,
Liberia,LBR,"Mar 27, 2020",0,
Liberia,LBR,"Mar 28, 2020",0,
Liberia,LBR,"Mar 29, 2020",0,
Liberia,LBR,"Mar 30, 2020",0,
Liberia,LBR,"Mar 31, 2020",0,
Liberia,LBR,"Apr 1, 2020",0,
Liberia,LBR,"Apr 2, 2020",0,
Liberia,LBR,"Apr 3, 2020",0,
Libya,LBY,"Mar 25, 2020",0,
Libya,LBY,"Mar 26, 2020",0,
Libya,LBY,"Mar 27, 2020",0,
Libya,LBY,"Mar 28, 2020",0,
Libya,LBY,"Mar 29, 2020",0,
Libya,LBY,"Mar 30, 2020",0,
Libya,LBY,"Mar 31, 2020",0.14285714285714285,
Libya,LBY,"Apr 1, 2020",0.16666666666666666,
Libya,LBY,"Apr 2, 2020",0.2,
Libya,LBY,"Apr 3, 2020",0.25,
Liechtenstein,LIE,"Mar 11, 2020",0,
Liechtenstein,LIE,"Mar 12, 2020",0,
Liechtenstein,LIE,"Mar 13, 2020",0,
Liechtenstein,LIE,"Mar 14, 2020",0,
Liechtenstein,LIE,"Mar 15, 2020",0,
Liechtenstein,LIE,"Mar 16, 2020",0,
Liechtenstein,LIE,"Mar 17, 2020",0,
Liechtenstein,LIE,"Mar 18, 2020",0,
Liechtenstein,LIE,"Mar 19, 2020",0,
Liechtenstein,LIE,"Mar 20, 2020",0,
Liechtenstein,LIE,"Mar 21, 2020",0,
Liechtenstein,LIE,"Mar 22, 2020",0,
Liechtenstein,LIE,"Mar 23, 2020",0,
Liechtenstein,LIE,"Mar 24, 2020",0,
Liechtenstein,LIE,"Mar 25, 2020",0,
Liechtenstein,LIE,"Mar 26, 2020",0,
Liechtenstein,LIE,"Mar 27, 2020",0,
Liechtenstein,LIE,"Mar 28, 2020",0,
Liechtenstein,LIE,"Mar 29, 2020",0,
Liechtenstein,LIE,"Mar 30, 2020",0,
Liechtenstein,LIE,"Mar 31, 2020",0,
Liechtenstein,LIE,"Apr 1, 2020",0,
Liechtenstein,LIE,"Apr 2, 2020",0,
Liechtenstein,LIE,"Apr 3, 2020",0,
Lithuania,LTU,"Dec 31, 2019",0,
Lithuania,LTU,"Jan 1, 2020",0,
Lithuania,LTU,"Jan 2, 2020",0,
Lithuania,LTU,"Jan 3, 2020",0,
Lithuania,LTU,"Jan 4, 2020",0,
Lithuania,LTU,"Jan 5, 2020",0,
Lithuania,LTU,"Jan 6, 2020",0,
Lithuania,LTU,"Jan 7, 2020",0,
Lithuania,LTU,"Jan 8, 2020",0,
Lithuania,LTU,"Jan 9, 2020",0,
Lithuania,LTU,"Jan 10, 2020",0,
Lithuania,LTU,"Jan 11, 2020",0,
Lithuania,LTU,"Jan 12, 2020",0,
Lithuania,LTU,"Jan 13, 2020",0,
Lithuania,LTU,"Jan 14, 2020",0,
Lithuania,LTU,"Jan 15, 2020",0,
Lithuania,LTU,"Jan 16, 2020",0,
Lithuania,LTU,"Jan 17, 2020",0,
Lithuania,LTU,"Jan 18, 2020",0,
Lithuania,LTU,"Jan 19, 2020",0,
Lithuania,LTU,"Jan 20, 2020",0,
Lithuania,LTU,"Jan 21, 2020",0,
Lithuania,LTU,"Jan 22, 2020",0,
Lithuania,LTU,"Jan 23, 2020",0,
Lithuania,LTU,"Jan 24, 2020",0,
Lithuania,LTU,"Jan 25, 2020",0,
Lithuania,LTU,"Jan 26, 2020",0,
Lithuania,LTU,"Jan 27, 2020",0,
Lithuania,LTU,"Jan 28, 2020",0,
Lithuania,LTU,"Jan 29, 2020",0,
Lithuania,LTU,"Jan 30, 2020",0,
Lithuania,LTU,"Jan 31, 2020",0,
Lithuania,LTU,"Feb 1, 2020",0,
Lithuania,LTU,"Feb 2, 2020",0,
Lithuania,LTU,"Feb 3, 2020",0,
Lithuania,LTU,"Feb 4, 2020",0,
Lithuania,LTU,"Feb 5, 2020",0,
Lithuania,LTU,"Feb 6, 2020",0,
Lithuania,LTU,"Feb 7, 2020",0,
Lithuania,LTU,"Feb 8, 2020",0,
Lithuania,LTU,"Feb 9, 2020",0,
Lithuania,LTU,"Feb 10, 2020",0,
Lithuania,LTU,"Feb 11, 2020",0,
Lithuania,LTU,"Feb 12, 2020",0,
Lithuania,LTU,"Feb 13, 2020",0,
Lithuania,LTU,"Feb 14, 2020",0,
Lithuania,LTU,"Feb 15, 2020",0,
Lithuania,LTU,"Feb 16, 2020",0,
Lithuania,LTU,"Feb 17, 2020",0,
Lithuania,LTU,"Feb 18, 2020",0,
Lithuania,LTU,"Feb 19, 2020",0,
Lithuania,LTU,"Feb 20, 2020",0,
Lithuania,LTU,"Feb 21, 2020",0,
Lithuania,LTU,"Feb 22, 2020",0,
Lithuania,LTU,"Feb 23, 2020",0,
Lithuania,LTU,"Feb 24, 2020",0,
Lithuania,LTU,"Feb 25, 2020",0,
Lithuania,LTU,"Feb 26, 2020",0,
Lithuania,LTU,"Feb 27, 2020",0,
Lithuania,LTU,"Feb 28, 2020",0,
Lithuania,LTU,"Feb 29, 2020",0,
Lithuania,LTU,"Mar 1, 2020",0,
Lithuania,LTU,"Mar 2, 2020",0,
Lithuania,LTU,"Mar 3, 2020",0,
Lithuania,LTU,"Mar 11, 2020",0,
Lithuania,LTU,"Mar 12, 2020",0,
Lithuania,LTU,"Mar 13, 2020",0,
Lithuania,LTU,"Mar 14, 2020",0,
Lithuania,LTU,"Mar 15, 2020",0,
Lithuania,LTU,"Mar 16, 2020",0,
Lithuania,LTU,"Mar 17, 2020",0,
Lithuania,LTU,"Mar 18, 2020",0.14285714285714285,
Lithuania,LTU,"Mar 19, 2020",0.14285714285714285,
Lithuania,LTU,"Mar 20, 2020",0.14285714285714285,
Lithuania,LTU,"Mar 21, 2020",0.14285714285714285,
Lithuania,LTU,"Mar 22, 2020",0.2857142857142857,
Lithuania,LTU,"Mar 23, 2020",0.5714285714285714,
Lithuania,LTU,"Mar 24, 2020",0.5714285714285714,
Lithuania,LTU,"Mar 25, 2020",0.5714285714285714,
Lithuania,LTU,"Mar 26, 2020",0.8571428571428571,
Lithuania,LTU,"Mar 27, 2020",0.8571428571428571,
Lithuania,LTU,"Mar 28, 2020",0.8571428571428571,
Lithuania,LTU,"Mar 29, 2020",0.7142857142857143,
Lithuania,LTU,"Mar 30, 2020",0.5714285714285714,
Lithuania,LTU,"Mar 31, 2020",0.7142857142857143,
Lithuania,LTU,"Apr 1, 2020",0.6666666666666666,
Lithuania,LTU,"Apr 2, 2020",0.4,
Lithuania,LTU,"Apr 3, 2020",0.5,
Luxembourg,LUX,"Dec 31, 2019",0,
Luxembourg,LUX,"Jan 1, 2020",0,
Luxembourg,LUX,"Jan 2, 2020",0,
Luxembourg,LUX,"Jan 3, 2020",0,
Luxembourg,LUX,"Jan 4, 2020",0,
Luxembourg,LUX,"Jan 5, 2020",0,
Luxembourg,LUX,"Jan 6, 2020",0,
Luxembourg,LUX,"Jan 7, 2020",0,
Luxembourg,LUX,"Jan 8, 2020",0,
Luxembourg,LUX,"Jan 9, 2020",0,
Luxembourg,LUX,"Jan 10, 2020",0,
Luxembourg,LUX,"Jan 11, 2020",0,
Luxembourg,LUX,"Jan 12, 2020",0,
Luxembourg,LUX,"Jan 13, 2020",0,
Luxembourg,LUX,"Jan 14, 2020",0,
Luxembourg,LUX,"Jan 15, 2020",0,
Luxembourg,LUX,"Jan 16, 2020",0,
Luxembourg,LUX,"Jan 17, 2020",0,
Luxembourg,LUX,"Jan 18, 2020",0,
Luxembourg,LUX,"Jan 19, 2020",0,
Luxembourg,LUX,"Jan 20, 2020",0,
Luxembourg,LUX,"Jan 21, 2020",0,
Luxembourg,LUX,"Jan 22, 2020",0,
Luxembourg,LUX,"Jan 23, 2020",0,
Luxembourg,LUX,"Jan 24, 2020",0,
Luxembourg,LUX,"Jan 25, 2020",0,
Luxembourg,LUX,"Jan 26, 2020",0,
Luxembourg,LUX,"Jan 27, 2020",0,
Luxembourg,LUX,"Jan 28, 2020",0,
Luxembourg,LUX,"Jan 29, 2020",0,
Luxembourg,LUX,"Jan 30, 2020",0,
Luxembourg,LUX,"Jan 31, 2020",0,
Luxembourg,LUX,"Feb 1, 2020",0,
Luxembourg,LUX,"Feb 2, 2020",0,
Luxembourg,LUX,"Feb 3, 2020",0,
Luxembourg,LUX,"Feb 4, 2020",0,
Luxembourg,LUX,"Feb 5, 2020",0,
Luxembourg,LUX,"Feb 6, 2020",0,
Luxembourg,LUX,"Feb 7, 2020",0,
Luxembourg,LUX,"Feb 8, 2020",0,
