-0.744299648,-0.605607127
-0.733672126,-0.604795536
-0.720748614,-0.601546002
-0.718585855,-0.598361074
-0.704007443,-0.592815158
-0.702199151,-0.586339346
-0.698949,-0.58340245
-0.69307749,-0.582146909
-0.688707341,-0.548176838
-0.679604357,-0.535259979
-0.671991711,-0.533632814
-0.654169498,-0.526812118
-0.650919709,-0.520429286
-0.643689733,-0.506642684
-0.625964017,-0.506086071
-0.618576093,-0.503763694
-0.611666239,-0.502693175
-0.611140768,-0.500067541
-0.609978725,-0.498395069
-0.606192938,-0.478376638
-0.605367368,-0.474672791
-0.603930345,-0.473076993
-0.596570955,-0.47039066
-0.58548812,-0.468866447
-0.584775582,-0.468202094
-0.576079506,-0.464052975
-0.568940142,-0.463983583
-0.568642253,-0.460007852
-0.561229859,-0.457336508
-0.561168924,-0.447906603
-0.560199738,-0.44012622
-0.555740291,-0.431511029
-0.553552758,-0.43135017
-0.55290895,-0.431210286
-0.54438334,-0.431055082
-0.536484282,-0.430964347
-0.525740522,-0.427310729
-0.52235686,-0.426861456
-0.521892021,-0.42084675
-0.520954504,-0.420454497
-0.520516734,-0.419664811
-0.517947314,-0.418025975
-0.512724125,-0.40920921
-0.507212937,-0.408069779
-0.503568097,-0.388429489
-0.490721441,-0.384182524
-0.485970296,-0.374772234
-0.478713235,-0.373253522
-0.477786047,-0.37277719
-0.477091454,-0.369138686
-0.476406107,-0.358784445
-0.469077396,-0.353741873
-0.462057259,-0.341378291
-0.451640343,-0.338478302
-0.438930008,-0.33466675
-0.428940452,-0.328726686
-0.422134245,-0.323892077
-0.411881516,-0.300912592
-0.403502986,-0.298122582
-0.393641619,-0.293464133
-0.390507648,-0.291097443
-0.385284606,-0.283803187
-0.38428232,-0.281843628
-0.364488884,-0.278780086
-0.363270579,-0.277941472
-0.361712961,-0.274063845
-0.352605231,-0.273530818
-0.349887644,-0.267718356
-0.346136383,-0.264413943
-0.345623347,-0.25989339
-0.343126502,-0.257229407
-0.332473903,-0.256728942
-0.325887896,-0.253662126
-0.319163068,-0.243819162
-0.317363903,-0.237686319
-0.313180365,-0.232076032
-0.309259655,-0.217242386
-0.308770553,-0.216926589
-0.298971784,-0.215595007
-0.293871252,-0.212256558
-0.293677925,-0.208811267
-0.28132234,-0.202024733
-0.268054298,-0.197695092
-0.267193458,-0.194656759
-0.253632152,-0.193476752
-0.245388697,-0.193150669
-0.241404002,-0.190768374
-0.239703301,-0.189833517
-0.235913854,-0.186607218
-0.228217823,-0.186119151
-0.228125066,-0.176160983
-0.222217014,-0.163610323
-0.221612876,-0.158859258
-0.219884935,-0.157241226
-0.216354805,-0.15702836
-0.215772253,-0.151416555
-0.200767744,-0.14759322
-0.198122561,-0.1459793
-0.18038491,-0.144880622
-0.180151554,-0.138018847
-0.173845702,-0.13633686
-0.170930987,-0.136196531
-0.14058335,-0.135226909
-0.129427999,-0.121251971
-0.129169134,-0.116738089
-0.129132062,-0.110852614
-0.128185175,-0.102913238
-0.119991676,-0.083880042
-0.11605941,-0.083838613
-0.108801077,-0.082955838
-0.100578291,-0.075028747
-0.093726163,-0.071681436
-0.093183367,-0.058443682
-0.090663283,-0.046319507
-0.089357864,-0.042210218
-0.084828779,-0.04216898
-0.075186572,-0.039542723
-0.069993404,-0.035788007
-0.064086042,-0.034557309
-0.062459268,-0.026457223
-0.049504046,-0.022885347
-0.049268126,-0.014354618
-0.041450034,-0.00374658
-0.040803136,0.00480813
-0.039847176,0.016460161
-0.03791452,0.018011227
-0.036177054,0.034472956
-0.035193683,0.035784183
-0.034863755,0.037798352
-0.034323529,0.044406585
-0.031375082,0.053209767
-0.026683838,0.073719132
-0.022775481,0.075704242
-0.020346306,0.110910532
-0.008351305,0.122539997
0.000378858,0.135267956
0.000440482,0.146407889
0.000560969,0.153735789
0.003836991,0.167927875
0.006587016,0.171326309
0.020124369,0.172095283
0.025929448,0.180881414
0.033380473,0.187340482
0.055298022,0.192531514
0.056031612,0.197695468
0.056259195,0.202933487
0.061169457,0.204149593
0.069882763,0.212057292
0.076116811,0.228977319
0.087059907,0.23408424
0.098175348,0.236217127
0.100981287,0.24383652
0.113679756,0.246718204
0.120895351,0.252241743
0.123358198,0.26331881
0.123417843,0.265405405
0.129987356,0.267917091
0.133262413,0.26855229
0.133340888,0.275231187
0.136069671,0.2809637
0.148791137,0.28317882
0.1555268,0.285713709
0.165433657,0.286106891
0.166763201,0.288558992
0.175638369,0.289168442
0.176154874,0.290587125
0.17898172,0.295157552
0.182764824,0.302668483
0.185294784,0.304029179
0.18547507,0.30458363
0.212122025,0.307222305
0.228465527,0.313415963
0.231702914,0.321533155
0.233679811,0.330903286
0.246641756,0.332777599
0.246721167,0.333532651
0.25458018,0.337155907
0.258989581,0.341287647
0.261585172,0.343358336
0.262389423,0.345769396
0.266187202,0.351263222
0.268148309,0.359820182
0.271185798,0.363839953
0.274961851,0.36504822
0.280928402,0.365224555
0.282414332,0.365510129
0.290223721,0.37896454
0.292997987,0.385357325
0.293710475,0.386808104
0.304695825,0.389571203
0.306731256,0.390828035
0.311974741,0.391886497
0.328561958,0.39488014
0.332566584,0.395542958
0.346696512,0.399758135
0.353345769,0.401212373
0.355230194,0.402942704
0.359008603,0.428986029
0.367990352,0.431256884
0.374474367,0.440972235
0.388268753,0.441230052
0.405513972,0.442211618
0.405766768,0.442649088
0.408901253,0.443296558
0.409556996,0.448346703
0.430197657,0.477238257
0.433045598,0.478659794
0.445578191,0.479476065
0.446609831,0.482509339
0.447232364,0.482810114
0.448491544,0.48483656
0.460445863,0.485817549
0.47940872,0.491020478
0.49193989,0.495155799
0.512361993,0.503543439
0.521071895,0.50903293
0.521164026,0.509477912
0.526021316,0.512073255
0.53132185,0.528836508
0.538018478,0.529676367
0.540764643,0.535437202
0.556487697,0.565664302
0.561607809,0.576494764
0.563646585,0.585090694
0.563767468,0.587507089
0.566966549,0.590635452
0.571472309,0.590754332
0.571861708,0.596901507
0.578046945,0.605939839
0.590429999,0.613149028
0.597412207,0.622821753
0.598393606,0.62377577
0.600244632,0.627586171
0.613613538,0.629658436
0.614466619,0.642030252
0.616587327,0.643119705
0.617059195,0.653964732
0.617170811,0.678490602
0.627826977,0.689333119
0.629881802,0.694790572
0.633958966,0.7043586
0.637491747,0.709735078
0.640754981,0.714554767
0.656367113,0.714669152
0.672778687,0.715702567
0.683410498,0.734656872
0.703381844,0.734923947
0.711138132,0.74300327
0.721281583,0.745866166
0.725697422,0.749221396
0.737263837,0.749385467
0.737571576,0.750688882
0.751191173,0.752112815
0.751206218,0.769507681
0.767489016,0.794722742
0.77467606,0.79905604
0.77806144,0.825897244
0.78069962,0.842035884
0.78419037,0.851890399
0.812294776,0.882380006
0.816673671,0.883696047
0.817247696,0.891417153
0.817900445,0.895051986
0.820016972,0.901232075
0.820936532,0.903965954
0.821334278,0.908481261
0.834549379,0.918374969
0.839222046,0.922074168
0.841963572,0.933786121
0.844944649,0.938264288
0.861053293,0.945860334
0.863691043,0.950585178
0.870662123,0.972839504
0.873160739,0.974301684
0.884108816,0.978665673
0.887287647,0.983228134
0.887708426,0.98724712
0.890522886,0.994788523
0.894958641,1.00068916
0.902609491,1.013334195
0.90621204,1.015838402
0.909180981,1.027882839
0.918810121,1.043608124
0.924458558,1.057386411
0.936248168,1.081186459
0.940943677,1.085392594
0.943369193,1.107265975
0.949229539,1.108131975
0.961278165,1.121105328
0.970974471,1.128342322
0.981653445,1.129646697
0.993205769,1.130412777
0.993908705,1.139960003
0.999029678,1.150675671
1.027827466,1.1553679
1.031401898,1.164738754
1.038897719,1.173130832
1.045913308,1.175466795
1.049483678,1.1831203
1.059525914,1.197347585
1.065144045,1.201078721
1.068111001,1.204150414
1.069721505,1.215583518
1.083740815,1.218533952
1.085362303,1.230979728
1.087124846,1.288907748
1.099877862,1.289374095
1.11173865,1.294583418
1.134985162,1.304755936
1.149083414,1.305906315
1.158703237,1.314317668
1.16256415,1.316021957
1.16645561,1.322205168
1.184458211,1.326984632
1.187083188,1.329787698
1.192633329,1.335876536
1.193405582,1.33717756
1.203265466,1.352379647
1.22938864,1.391402459
1.232918986,1.393590277
1.240518548,1.411393146
1.248057108,1.425417157
1.261776536,1.430593574
1.263397907,1.465586306
1.273430516,1.47463488
1.329793786,1.498723088
1.340609528,1.507478734
1.340651166,1.514310627
1.361893235,1.517308251
1.36224649,1.545431338
1.374573295,1.561066834
1.377140738,1.56290339
1.391590513,1.589884662
1.472784603,1.625687058
1.503464048,1.643570622
1.517317113,1.64412886
1.531961271,1.662335478
1.547380102,1.707216591
1.563785919,1.713339002
1.566456355,1.761650546
1.574413263,1.806829545
1.675097675,1.807721474
1.679958273,1.829254927
1.690130927,1.839812247
1.700440041,1.841069929
1.714317867,1.864570225
1.762343051,1.875771703
1.791874427,1.88622911
1.867376178,1.893086612
1.874254708,1.963380608
1.895701816,1.985319025
1.904847007,2.010253192
2.040793307,2.022843914
2.046980014,2.044277925
2.052084382,2.064877106
2.061891671,2.132321513
2.148660799,2.228765158
2.167184222,2.23682048
2.182443523,2.241731539
2.26806104,2.265614305
2.283957816,2.321144373
2.285589781,2.391600527
2.311975542,2.693480246
2.397186036,2.820150877
2.449710774,2.997170812
